fam_id	annotation_id	annotation_fraction
393749	IPR025584	1
393750	IPR003423	1
393751	IPR001119	0.5
393752	IPR018584	1
393754	IPR005021	1
393756	IPR009003	1
393759	IPR004518	0.5
393759	IPR025984	0.5
393762	IPR018631	1
393763	IPR011991	0.5
393764	IPR009061	1
393764	IPR010093	1
393766	IPR011010	0.5
393766	IPR023109	1
393767	IPR000253	1
393767	IPR008984	1
393775	IPR006169	1
393775	IPR014100	0.5
393776	IPR022572	0.5
393777	IPR000192	0.5
393777	IPR010970	0.5
393777	IPR015421	0.5
393777	IPR015422	0.5
393777	IPR015424	0.5
393777	IPR020578	0.5
393780	IPR000305	0.75
393781	IPR006665	1
393784	IPR006055	1
393784	IPR012337	1
393784	IPR013520	0.5
393785	IPR016084	1
393788	IPR025391	1
393789	IPR003374	1
393790	IPR006119	0.75
393791	IPR018306	0.5
393791	IPR025280	0.5
393792	IPR002686	0.333333333333333
393793	IPR000424	1
393793	IPR012340	1
393795	IPR002109	1
393795	IPR011909	1
393795	IPR012336	1
393809	IPR001173	1
393810	IPR008969	0.5
393812	IPR002502	1
393813	IPR006076	1
393817	IPR003594	0.5
393820	IPR012337	0.5
393820	IPR014735	0.5
393820	IPR014736	0.5
393823	IPR001387	1
393823	IPR010982	1
393824	IPR022606	1
393825	IPR006938	1
393827	IPR001015	0.5
393828	IPR000330	1
393828	IPR001650	1
393828	IPR002296	1
393828	IPR014001	1
393829	IPR000485	1
393829	IPR011991	1
393835	IPR007197	0.5
393835	IPR013785	0.5
393837	IPR001872	1
393838	IPR007413	1
393839	IPR001915	1
393840	IPR006442	1
393841	IPR000277	0.97037037037037
393841	IPR006233	0.00185185185185185
393841	IPR006235	0.942592592592593
393841	IPR015421	0.97037037037037
393841	IPR015422	0.97037037037037
393841	IPR015424	0.97037037037037
393845	IPR011051	1
393845	IPR013096	1
393845	IPR014710	1
393847	IPR023346	1
393847	IPR023347	1
393848	IPR019504	1
393849	IPR003709	1
393849	IPR009045	1
393852	IPR025241	1
393855	IPR004360	1
393855	IPR018146	1
393859	IPR002931	1
393859	IPR003961	1
393859	IPR013783	1
393860	IPR001387	0.5
393860	IPR010982	0.5
393862	IPR012433	0.333333333333333
393868	IPR003305	0.5
393868	IPR008979	0.5
393869	IPR000014	1
393869	IPR000700	1
393869	IPR001610	1
393869	IPR001789	1
393869	IPR003594	1
393869	IPR003660	1
393869	IPR003661	1
393869	IPR004358	1
393869	IPR005467	1
393869	IPR008207	1
393869	IPR009082	1
393869	IPR011006	1
393869	IPR013767	0.5
393871	IPR012931	1
393873	IPR000014	1
393873	IPR000700	1
393873	IPR001610	0.666666666666667
393873	IPR001789	1
393873	IPR003594	1
393873	IPR003661	1
393873	IPR004358	1
393873	IPR005467	1
393873	IPR008207	1
393873	IPR009082	1
393873	IPR011006	1
393873	IPR013655	0.333333333333333
393873	IPR013656	0.333333333333333
393874	IPR011042	1
393874	IPR011047	0.5
393877	IPR002812	1
393879	IPR005479	0.5
393879	IPR011761	1
393879	IPR013815	1
393879	IPR013816	1
393880	IPR018145	0.5
393886	IPR009649	1
393887	IPR025161	1
393888	IPR007433	1
393890	IPR003180	0.75
393890	IPR011034	0.75
393892	IPR000801	0.5
393893	IPR000873	1
393893	IPR001227	1
393893	IPR001242	1
393893	IPR005814	0.5
393893	IPR006162	1
393893	IPR009081	1
393893	IPR010071	0.5
393893	IPR013968	1
393893	IPR014030	1
393893	IPR014031	1
393893	IPR014043	1
393893	IPR015421	0.5
393893	IPR015422	0.5
393893	IPR015424	0.5
393893	IPR016035	1
393893	IPR016036	1
393893	IPR016038	1
393893	IPR016039	1
393893	IPR016040	1
393893	IPR018201	1
393893	IPR020801	1
393893	IPR020806	1
393893	IPR020841	1
393893	IPR020842	1
393893	IPR020845	1
393896	IPR000531	1
393897	IPR007214	0.5
393897	IPR025984	0.5
393905	IPR007553	1
393907	IPR024992	1
393909	IPR000994	1
393910	IPR001826	1
393910	IPR022385	1
393917	IPR002509	1
393917	IPR011330	1
393919	IPR003594	1
393919	IPR004358	1
393919	IPR005467	1
393920	IPR011990	0.5
393920	IPR013026	0.5
393920	IPR019734	0.5
393922	IPR009293	1
393924	IPR011991	0.5
393924	IPR025736	1
393928	IPR012307	0.5
393928	IPR013022	0.5
393929	IPR022603	1
393929	IPR024079	1
393930	IPR005119	1
393933	IPR003374	1
393934	IPR000462	1
393936	IPR013078	1
393937	IPR019115	1
393938	IPR000330	1
393938	IPR001650	1
393938	IPR014001	1
393939	IPR003587	1
393941	IPR002192	1
393941	IPR003811	1
393941	IPR013815	0.5
393941	IPR013816	1
393942	IPR003467	1
393947	IPR003344	1
393947	IPR014766	1
393949	IPR018691	1
393953	IPR003362	1
393953	IPR016040	0.5
393955	IPR007484	1
393956	IPR022385	1
393957	IPR000055	0.5
393958	IPR021417	0.5
393959	IPR025237	0.75
393960	IPR005182	1
393963	IPR002830	1
393963	IPR009002	1
393964	IPR009057	1
393964	IPR011991	0.333333333333333
393968	IPR011050	1
393968	IPR012334	1
393971	IPR005804	1
393972	IPR017501	1
393972	IPR023908	1
393973	IPR000209	0.5
393973	IPR015500	0.5
393973	IPR023828	0.5
393974	IPR014113	1
393974	IPR019106	1
393976	IPR012434	1
393980	IPR019714	1
393981	IPR005877	1
393981	IPR009063	1
393986	IPR000637	0.5
393986	IPR002559	1
393986	IPR008490	1
393988	IPR001826	0.666666666666667
393988	IPR006530	0.666666666666667
393988	IPR022385	1
393988	IPR025968	0.333333333333333
393989	IPR009057	1
393989	IPR015126	1
393996	IPR021359	0.666666666666667
393997	IPR025850	1
393998	IPR000212	1
393998	IPR014016	1
393998	IPR014017	1
394000	IPR002104	0.5
394000	IPR011010	1
394000	IPR013762	1
394002	IPR007774	1
394004	IPR002698	1
394004	IPR009242	1
394004	IPR023218	1
394004	IPR024185	1
394005	IPR012933	1
394005	IPR015146	1
394006	IPR013830	1
394006	IPR013831	0.5
394007	IPR011991	0.5
394021	IPR025178	1
394022	IPR018227	1
394024	IPR014957	1
394025	IPR022537	1
394026	IPR008490	1
394027	IPR007577	1
394030	IPR006162	1
394030	IPR009081	1
394030	IPR013968	1
394030	IPR014030	1
394030	IPR014031	1
394030	IPR016038	1
394030	IPR016039	1
394030	IPR016040	1
394030	IPR018201	1
394030	IPR020806	1
394030	IPR020841	1
394030	IPR020842	1
394033	IPR003953	1
394037	IPR005490	1
394037	IPR006637	0.75
394037	IPR018337	0.5
394039	IPR005077	0.5
394040	IPR019931	1
394041	IPR013830	1
394041	IPR013831	1
394043	IPR011051	1
394043	IPR013096	1
394043	IPR014710	1
394046	IPR001584	1
394046	IPR012337	1
394047	IPR005151	1
394049	IPR000421	0.333333333333333
394049	IPR006710	0.333333333333333
394049	IPR008979	0.333333333333333
394049	IPR008985	0.333333333333333
394049	IPR013320	0.333333333333333
394049	IPR023296	0.333333333333333
394050	IPR005358	0.5
394052	IPR022118	1
394056	IPR013424	1
394057	IPR004477	1
394059	IPR001296	1
394061	IPR014543	1
394062	IPR003029	1
394062	IPR004659	1
394062	IPR012340	1
394062	IPR016027	1
394062	IPR019307	1
394062	IPR022967	1
394063	IPR003646	1
394064	IPR016181	1
394067	IPR002110	1
394067	IPR020683	1
394073	IPR025273	1
394076	IPR010427	1
394086	IPR001387	1
394086	IPR010982	1
394087	IPR001633	1
394088	IPR000424	1
394088	IPR012340	1
394088	IPR016027	1
394090	IPR006143	1
394092	IPR002560	1
394095	IPR002482	0.5
394095	IPR018392	0.5
394096	IPR006685	1
394096	IPR010920	1
394097	IPR007466	1
394098	IPR024787	0.333333333333333
394099	IPR008593	1
394101	IPR008687	0.5
394102	IPR009736	1
394103	IPR003961	0.5
394104	IPR001220	1
394104	IPR008985	1
394104	IPR013320	1
394110	IPR001775	1
394110	IPR004845	0.5
394110	IPR004846	1
394110	IPR005644	1
394110	IPR011662	0.5
394110	IPR013355	1
394111	IPR004843	1
394111	IPR006186	1
394112	IPR011701	0.5
394112	IPR016196	1
394114	IPR007833	1
394126	IPR011050	1
394127	IPR013028	0.5
394127	IPR019151	0.5
394134	IPR007450	1
394137	IPR003444	1
394137	IPR020603	1
394138	IPR002142	1
394144	IPR002110	1
394144	IPR020683	1
394145	IPR002477	1
394145	IPR011055	1
394145	IPR016047	1
394147	IPR025524	1
394148	IPR007484	1
394151	IPR001343	1
394151	IPR005135	1
394151	IPR006179	1
394151	IPR008334	1
394151	IPR011049	1
394151	IPR018511	1
394152	IPR000994	1
394154	IPR007120	1
394154	IPR007121	1
394154	IPR007641	1
394154	IPR007645	0.5
394154	IPR010243	1
394154	IPR014724	1
394154	IPR015712	1
394154	IPR019462	1
394158	IPR002514	1
394159	IPR003961	0.5
394159	IPR013783	0.5
394160	IPR009001	1
394165	IPR003856	0.5
394166	IPR018540	1
394170	IPR014757	1
394171	IPR002611	1
394171	IPR003593	1
394179	IPR007737	1
394179	IPR013199	1
394179	IPR018356	1
394180	IPR005877	1
394183	IPR005883	1
394184	IPR003785	1
394184	IPR024087	1
394186	IPR010982	0.666666666666667
394187	IPR001450	0.5
394187	IPR012285	1
394187	IPR017896	1
394187	IPR017900	1
394189	IPR003646	1
394191	IPR001608	1
394192	IPR001034	0.5
394192	IPR011991	1
394195	IPR000911	1
394195	IPR006519	1
394195	IPR020783	1
394195	IPR020784	1
394196	IPR005074	0.5
394198	IPR001547	1
394198	IPR013781	1
394198	IPR017853	1
394198	IPR018087	0.666666666666667
394211	IPR003675	1
394214	IPR023991	1
394215	IPR025758	0.5
394216	IPR004176	1
394216	IPR023150	1
394217	IPR002560	1
394221	IPR001503	1
394221	IPR016646	0.5
394224	IPR011250	0.75
394224	IPR017690	1
394224	IPR018550	1
394229	IPR000421	1
394229	IPR000601	1
394229	IPR000757	1
394229	IPR005084	1
394229	IPR006584	1
394229	IPR008882	0.333333333333333
394229	IPR008979	1
394229	IPR008985	1
394229	IPR013320	1
394229	IPR013781	1
394229	IPR017853	1
394229	IPR022409	1
394229	IPR024655	1
394230	IPR001584	0.333333333333333
394230	IPR012337	0.666666666666667
394230	IPR025948	0.333333333333333
394234	IPR003961	0.666666666666667
394234	IPR013783	0.666666666666667
394238	IPR000189	0.333333333333333
394238	IPR008258	1
394238	IPR023346	1
394241	IPR001387	1
394241	IPR010982	1
394242	IPR002818	0.333333333333333
394242	IPR025628	0.333333333333333
394248	IPR025161	0.333333333333333
394251	IPR004010	1
394254	IPR005322	1
394258	IPR000873	1
394258	IPR001451	0.5
394258	IPR009081	1
394258	IPR011004	1
394258	IPR012728	1
394258	IPR020806	0.5
394259	IPR022803	0.5
394261	IPR004014	0.5
394261	IPR008250	0.5
394261	IPR023298	0.5
394261	IPR023300	0.5
394262	IPR002543	1
394265	IPR012448	1
394266	IPR012677	1
394266	IPR012678	1
394266	IPR013025	1
394267	IPR005532	0.5
394267	IPR016187	0.5
394268	IPR003751	1
394270	IPR016103	1
394271	IPR011335	1
394271	IPR011604	1
394271	IPR019080	1
394272	IPR003444	0.5
394272	IPR020603	0.5
394273	IPR011871	0.5
394274	IPR000361	1
394278	IPR024474	1
394281	IPR006949	0.5
394282	IPR009444	1
394285	IPR000014	0.25
394285	IPR000700	0.25
394285	IPR003594	1
394285	IPR005467	0.5
394285	IPR011712	1
394286	IPR012595	1
394287	IPR000772	1
394287	IPR005084	0.5
394287	IPR006311	0.5
394287	IPR008979	0.5
394287	IPR013785	0.5
394287	IPR017853	0.5
394287	IPR019563	1
394288	IPR001322	1
394290	IPR000182	1
394290	IPR016181	1
394293	IPR001867	1
394293	IPR011991	1
394293	IPR016032	1
394294	IPR008537	0.5
394296	IPR001440	0.333333333333333
394296	IPR002151	0.333333333333333
394296	IPR002182	0.666666666666667
394296	IPR011990	1
394296	IPR013026	1
394296	IPR013105	0.333333333333333
394296	IPR019734	1
394296	IPR024983	1
394298	IPR000620	1
394299	IPR018684	0.333333333333333
394299	IPR019060	1
394300	IPR018753	0.5
394300	IPR023200	0.5
394302	IPR011042	1
394305	IPR000772	1
394305	IPR013780	0.5
394305	IPR013781	1
394305	IPR017853	1
394311	IPR007085	1
394312	IPR005094	1
394313	IPR011874	0.5
394314	IPR002586	1
394314	IPR004459	1
394314	IPR004839	1
394314	IPR011698	0.5
394314	IPR015421	1
394314	IPR015422	1
394314	IPR015424	1
394314	IPR017929	0.5
394324	IPR016038	0.333333333333333
394324	IPR016039	1
394330	IPR001140	1
394330	IPR011527	1
394330	IPR017940	1
394331	IPR021548	1
394340	IPR007595	1
394344	IPR001977	1
394344	IPR003748	1
394347	IPR002579	1
394347	IPR011057	1
394350	IPR002524	1
394350	IPR006121	1
394351	IPR008538	0.5
394351	IPR011335	0.5
394351	IPR012296	0.5
394357	IPR001173	0.5
394357	IPR001440	0.5
394357	IPR011990	0.5
394357	IPR013026	0.5
394357	IPR019734	0.5
394360	IPR001967	1
394360	IPR012338	1
394360	IPR018044	1
394362	IPR004864	0.5
394362	IPR013783	1
394365	IPR003594	1
394365	IPR003661	1
394365	IPR004358	1
394365	IPR005467	1
394365	IPR009082	1
394368	IPR001650	1
394370	IPR005122	1
394374	IPR001769	0.5
394376	IPR000515	1
394376	IPR007074	1
394376	IPR017664	1
394377	IPR000719	1
394377	IPR002290	1
394377	IPR011009	1
394377	IPR025103	1
394382	IPR011990	1
394382	IPR013026	1
394383	IPR007119	1
394383	IPR010572	1
394385	IPR000182	1
394385	IPR001926	1
394385	IPR016181	1
394386	IPR008257	1
394387	IPR000445	1
394387	IPR003265	1
394387	IPR003651	0.666666666666667
394387	IPR004035	0.333333333333333
394387	IPR004036	1
394387	IPR004808	1
394387	IPR005135	1
394387	IPR011257	1
394387	IPR020847	1
394387	IPR020848	0.333333333333333
394387	IPR023170	1
394390	IPR009248	1
394390	IPR011527	1
394391	IPR018449	1
394392	IPR013656	1
394393	IPR023833	1
394393	IPR024008	1
394394	IPR008593	1
394398	IPR001087	0.5
394398	IPR013830	1
394398	IPR013831	1
394399	IPR007074	1
394400	IPR019685	0.8
394401	IPR018711	1
394405	IPR002781	1
394405	IPR012861	1
394406	IPR004255	1
394409	IPR010364	1
394413	IPR000330	1
394413	IPR001650	1
394413	IPR014001	1
394415	IPR000687	1
394415	IPR008266	1
394415	IPR011009	1
394415	IPR018934	1
394416	IPR020683	1
394419	IPR019660	1
394420	IPR005833	0.5
394420	IPR006402	1
394420	IPR006439	0.5
394420	IPR023214	1
394427	IPR000326	1
394427	IPR016118	1
394429	IPR007627	0.666666666666667
394429	IPR011991	0.333333333333333
394429	IPR013249	0.666666666666667
394429	IPR013324	0.666666666666667
394429	IPR013325	0.666666666666667
394429	IPR014284	0.666666666666667
394429	IPR014973	0.333333333333333
394431	IPR002559	0.5
394432	IPR007346	1
394434	IPR007737	1
394434	IPR011991	1
394434	IPR013199	1
394436	IPR007685	1
394436	IPR026020	1
394438	IPR000330	1
394438	IPR001650	1
394438	IPR002296	0.5
394438	IPR014001	1
394440	IPR011991	1
394440	IPR014879	1
394440	IPR016032	1
394446	IPR024968	1
394451	IPR004714	0.5
394452	IPR008269	1
394452	IPR020568	1
394453	IPR011493	0.4
394456	IPR015893	0.333333333333333
394458	IPR001173	1
394459	IPR010987	1
394459	IPR012336	1
394459	IPR016639	0.75
394459	IPR017933	0.75
394465	IPR005528	1
394465	IPR019931	0.666666666666667
394466	IPR003122	0.5
394469	IPR021326	1
394472	IPR011204	1
394474	IPR016196	1
394478	IPR010982	0.5
394478	IPR015060	1
394481	IPR000428	1
394481	IPR006121	1
394481	IPR013482	1
394481	IPR017969	1
394481	IPR025877	1
394488	IPR019931	0.666666666666667
394489	IPR000914	1
394495	IPR001091	1
394495	IPR002941	1
394496	IPR023616	1
394497	IPR018337	1
394499	IPR013728	1
394500	IPR006367	1
394500	IPR016040	1
394501	IPR000383	0.8
394501	IPR008979	0.8
394501	IPR013736	0.8
394501	IPR019931	0.7
394503	IPR001677	0.5
394505	IPR009319	1
394506	IPR004695	0.666666666666667
394511	IPR006089	1
394511	IPR006090	1
394511	IPR009075	1
394513	IPR002586	1
394515	IPR009057	0.5
394515	IPR018060	0.5
394517	IPR011051	1
394517	IPR013096	1
394517	IPR014710	1
394521	IPR011040	0.5
394524	IPR010279	0.666666666666667
394526	IPR003593	0.5
394527	IPR002559	0.5
394527	IPR012337	1
394527	IPR014736	1
394529	IPR000835	1
394529	IPR010166	1
394529	IPR011991	1
394529	IPR016998	1
394530	IPR025662	0.75
394532	IPR011701	1
394532	IPR016196	1
394532	IPR020846	1
394533	IPR009030	0.5
394535	IPR023350	0.5
394537	IPR010090	1
394537	IPR016024	0.666666666666667
394539	IPR008553	0.333333333333333
394542	IPR005590	1
394543	IPR011990	1
394543	IPR019734	1
394544	IPR000014	1
394544	IPR001054	1
394544	IPR003018	1
394544	IPR013656	0.666666666666667
394544	IPR018297	0.666666666666667
394546	IPR001789	1
394546	IPR011006	1
394547	IPR005546	1
394547	IPR011050	0.5
394547	IPR013425	0.5
394549	IPR008841	1
394556	IPR016410	1
394557	IPR009325	1
394559	IPR004089	1
394559	IPR011990	1
394559	IPR013026	1
394562	IPR000421	1
394562	IPR003159	1
394562	IPR004103	1
394562	IPR008929	1
394562	IPR008979	1
394562	IPR011013	1
394562	IPR011071	1
394562	IPR011490	0.25
394562	IPR012329	1
394562	IPR012970	1
394562	IPR014718	1
394562	IPR019931	0.25
394568	IPR002941	1
394569	IPR007393	1
394571	IPR020011	1
394571	IPR020012	1
394572	IPR002198	0.5
394572	IPR002347	0.5
394572	IPR016038	0.5
394572	IPR016039	0.5
394572	IPR016040	0.5
394572	IPR020616	0.5
394572	IPR020904	0.5
394574	IPR002934	1
394577	IPR012336	1
394581	IPR011050	1
394581	IPR013425	1
394583	IPR011040	1
394584	IPR000847	1
394584	IPR005119	1
394584	IPR011991	1
394585	IPR003776	1
394586	IPR019606	1
394588	IPR007167	1
394588	IPR008988	1
394590	IPR013099	0.666666666666667
394592	IPR007627	1
394592	IPR013325	1
394592	IPR014284	1
394594	IPR009057	0.857142857142857
394594	IPR018060	0.857142857142857
394594	IPR018062	0.571428571428571
394594	IPR020449	0.285714285714286
394597	IPR008979	0.5
394599	IPR013486	0.75
394600	IPR010982	1
394606	IPR006311	1
394608	IPR007627	1
394608	IPR013249	1
394608	IPR013324	1
394608	IPR013325	1
394608	IPR014284	1
394609	IPR008914	1
394610	IPR001826	0.5
394610	IPR006530	1
394610	IPR022385	0.5
394610	IPR025425	1
394612	IPR016038	0.333333333333333
394612	IPR016039	0.333333333333333
394615	IPR024399	1
394616	IPR010617	1
394617	IPR001943	1
394617	IPR025542	0.8
394626	IPR007729	1
394627	IPR011991	1
394627	IPR013249	1
394627	IPR013324	1
394630	IPR001584	1
394630	IPR012337	1
394635	IPR013737	0.846153846153846
394637	IPR011042	0.166666666666667
394637	IPR012859	0.333333333333333
394637	IPR013373	0.333333333333333
394637	IPR018247	0.166666666666667
394638	IPR006829	1
394640	IPR009081	1
394641	IPR006530	1
394642	IPR011042	0.5
394642	IPR011044	1
394642	IPR015943	0.5
394644	IPR010982	1
394647	IPR019718	1
394649	IPR025640	1
394650	IPR001584	1
394650	IPR012337	1
394651	IPR025727	1
394652	IPR006901	1
394653	IPR002104	1
394653	IPR011010	1
394653	IPR013762	1
394660	IPR000601	0.333333333333333
394660	IPR004013	0.333333333333333
394660	IPR016195	1
394661	IPR003688	1
394662	IPR009045	1
394662	IPR013230	1
394663	IPR000631	0.857142857142857
394663	IPR017953	0.714285714285714
394664	IPR001969	0.0625
394664	IPR005546	0.6875
394664	IPR006626	0.375
394664	IPR012332	0.0625
394665	IPR001029	1
394669	IPR004506	1
394669	IPR014729	1
394671	IPR003344	1
394671	IPR008964	0.5
394671	IPR025403	1
394673	IPR001119	0.857142857142857
394673	IPR003343	0.857142857142857
394673	IPR006644	0.571428571428571
394673	IPR013783	0.714285714285714
394673	IPR015919	0.285714285714286
394674	IPR001401	1
394674	IPR003593	1
394676	IPR003346	0.5
394679	IPR000194	0.5
394679	IPR003593	0.5
394679	IPR004665	0.5
394679	IPR011112	0.5
394679	IPR011113	0.5
394679	IPR011129	0.5
394679	IPR012340	0.5
394679	IPR016027	0.5
394681	IPR002514	1
394682	IPR011990	1
394682	IPR013026	0.5
394683	IPR007627	1
394683	IPR013325	1
394683	IPR014284	0.5
394684	IPR001387	1
394684	IPR010982	1
394687	IPR007267	1
394688	IPR001173	0.833333333333333
394691	IPR006311	0.333333333333333
394691	IPR017853	1
394692	IPR025400	1
394696	IPR001455	1
394697	IPR025376	1
394697	IPR025582	1
394706	IPR005322	1
394708	IPR004291	1
394710	IPR005474	1
394710	IPR005475	1
394710	IPR005476	1
394710	IPR009014	1
394710	IPR015941	1
394712	IPR008940	0.25
394712	IPR010547	1
394712	IPR011990	0.75
394714	IPR000408	1
394714	IPR009091	1
394715	IPR003961	0.166666666666667
394716	IPR011002	1
394716	IPR023087	1
394718	IPR025273	0.5
394719	IPR003660	0.5
394719	IPR004089	0.5
394720	IPR023485	1
394725	IPR012336	0.928571428571429
394725	IPR013812	0.285714285714286
394726	IPR009483	1
394729	IPR020146	1
394733	IPR001478	1
394733	IPR001940	1
394733	IPR009003	1
394733	IPR011782	0.384615384615385
394737	IPR000064	1
394740	IPR023983	0.5
394742	IPR007694	1
394743	IPR011991	1
394743	IPR016032	1
394744	IPR000601	0.5
394744	IPR006626	0.5
394744	IPR006644	0.5
394744	IPR008009	1
394744	IPR008965	1
394744	IPR011050	0.5
394744	IPR012334	0.5
394744	IPR013783	1
394744	IPR015919	1
394744	IPR016134	1
394744	IPR018247	1
394745	IPR009056	0.5
394747	IPR014942	0.5
394750	IPR008985	0.5
394750	IPR013320	0.5
394750	IPR015289	0.5
394759	IPR001818	0.5
394759	IPR024079	0.5
394762	IPR017880	1
394762	IPR018004	1
394766	IPR007793	1
394766	IPR019933	0.777777777777778
394767	IPR000620	1
394769	IPR023753	1
394774	IPR004211	1
394775	IPR021831	1
394776	IPR016040	0.5
394777	IPR016787	1
394781	IPR000055	1
394782	IPR010879	1
394783	IPR014453	1
394784	IPR004921	1
394786	IPR006015	0.333333333333333
394786	IPR006016	1
394786	IPR014729	1
394788	IPR011990	1
394788	IPR013026	1
394788	IPR013105	0.5
394788	IPR019734	1
394792	IPR025241	1
394794	IPR000531	1
394794	IPR012910	1
394803	IPR001296	1
394805	IPR003593	1
394805	IPR007694	1
394808	IPR003091	0.5
394808	IPR013099	1
394809	IPR002931	1
394809	IPR018337	1
394815	IPR003951	1
394815	IPR006473	1
394815	IPR022767	1
394817	IPR000445	1
394817	IPR003265	1
394817	IPR003651	1
394817	IPR004036	1
394817	IPR005759	1
394817	IPR011257	1
394817	IPR023170	1
394819	IPR003594	1
394819	IPR004358	0.666666666666667
394819	IPR005467	1
394823	IPR008727	1
394827	IPR011335	0.5
394827	IPR012296	1
394830	IPR002921	0.5
394830	IPR005877	1
394830	IPR012706	0.5
394830	IPR019931	1
394830	IPR019948	0.5
394830	IPR024499	0.5
394831	IPR004291	1
394835	IPR011330	0.5
394836	IPR008970	0.25
394836	IPR019931	0.625
394836	IPR019948	0.5
394837	IPR023214	1
394838	IPR001119	1
394838	IPR006311	0.25
394838	IPR013783	1
394838	IPR013784	0.75
394842	IPR004843	1
