fam_id	num_nonAnnot	num_annotations	total_fam_members	proportion_nonAnnot
380691	1	3	2	0.5
380692	0	6	2	0
380693	0	2	2	0
380694	2	0	2	1
380695	0	9	4	0
380696	0	2	2	0
380697	2	0	2	1
380698	0	2	2	0
380699	2	0	2	1
380700	2	0	2	1
380701	0	16	2	0
380702	1	14	6	0.166666666666667
380703	0	2	2	0
380704	4	0	4	1
380705	0	8	2	0
380706	4	0	4	1
380707	2	0	2	1
380708	3	0	3	1
380709	0	2	2	0
380710	3	0	3	1
380711	3	0	3	1
380712	2	0	2	1
380713	3	0	3	1
380714	2	0	2	1
380715	2	0	2	1
380716	0	2	2	0
380717	1	3	4	0.25
380718	7	0	7	1
380719	2	0	2	1
380720	1	6	3	0.333333333333333
380721	2	0	2	1
380722	2	0	2	1
380723	2	0	2	1
380724	0	2	2	0
380725	2	0	2	1
380726	0	8	2	0
380727	5	0	5	1
380728	2	0	2	1
380729	5	0	5	1
380730	2	0	2	1
380731	2	0	2	1
380732	2	0	2	1
380733	0	3	3	0
380734	4	0	4	1
380735	0	2	2	0
380736	2	0	2	1
380737	3	0	3	1
380738	3	0	3	1
380739	2	0	2	1
380740	4	0	4	1
380741	0	8	2	0
380742	0	2	2	0
380743	2	0	2	1
380744	13	0	13	1
380745	4	1	5	0.8
380746	2	0	2	1
380747	2	0	2	1
380748	2	0	2	1
380749	2	0	2	1
380750	3	0	3	1
380751	0	4	4	0
380752	0	2	2	0
380753	4	0	4	1
380754	2	0	2	1
380755	2	0	2	1
380756	1	2	3	0.333333333333333
380757	2	0	2	1
380758	2	0	2	1
380759	2	8	4	0.5
380760	2	0	2	1
380761	2	0	2	1
380762	2	0	2	1
380763	0	14	6	0
380764	2	35	6	0.333333333333333
380765	2	0	2	1
380766	2	0	2	1
380767	3	0	3	1
380768	3	0	3	1
380769	2	0	2	1
380770	2	0	2	1
380771	2	0	2	1
380772	0	2	2	0
380773	0	4	4	0
380774	2	0	2	1
380775	2	0	2	1
380776	2	0	2	1
380777	2	0	2	1
380778	0	2	2	0
380779	2	0	2	1
380780	0	3	2	0
380781	0	4	4	0
380782	7	0	7	1
380783	2	0	2	1
380784	2	0	2	1
380785	2	0	2	1
380786	2	0	2	1
380787	2	0	2	1
380788	2	0	2	1
380789	2	0	2	1
380790	3	0	3	1
380791	4	0	4	1
380792	2	1	3	0.666666666666667
380793	0	3	2	0
380794	0	4	2	0
380795	0	2	2	0
380796	3	0	3	1
380797	0	2	2	0
380798	1	1	2	0.5
380799	4	0	4	1
380800	3	0	3	1
380801	4	0	4	1
380802	2	0	2	1
380803	2	0	2	1
380804	0	6	3	0
380805	2	0	2	1
380806	3	0	3	1
380807	2	0	2	1
380808	2	0	2	1
380809	2	0	2	1
380810	2	0	2	1
380811	5	0	5	1
380812	2	0	2	1
380813	2	0	2	1
380814	6	0	6	1
380815	0	3	3	0
380816	0	3	2	0
380817	0	6	2	0
380818	0	8	2	0
380819	0	9	3	0
380820	1	3	2	0.5
380821	0	18	3	0
380822	2	0	2	1
380823	2	0	2	1
380824	8	0	8	1
380825	3	0	3	1
380826	8	0	8	1
380827	0	3	3	0
380828	0	2	2	0
380829	4	3	7	0.571428571428571
380830	2	0	2	1
380831	3	0	3	1
380832	3	0	3	1
380833	0	6	2	0
380834	2	0	2	1
380835	2	0	2	1
380836	2	0	2	1
380837	3	0	3	1
380838	0	9	3	0
380839	3	0	3	1
380840	3	0	3	1
380841	2	0	2	1
380842	0	8	8	0
380843	5	0	5	1
380844	2	0	2	1
380845	3	0	3	1
380846	2	0	2	1
380847	2	0	2	1
380848	2	0	2	1
380849	0	3	3	0
380850	5	0	5	1
380851	5	0	5	1
380852	2	0	2	1
380853	0	2	2	0
380854	0	12	2	0
380855	2	0	2	1
380856	3	0	3	1
380857	0	2	2	0
380858	3	0	3	1
380859	2	0	2	1
380860	2	0	2	1
380861	2	0	2	1
380862	1	1	2	0.5
380863	0	2	2	0
380864	2	0	2	1
380865	3	0	3	1
380866	3	0	3	1
380867	0	38	7	0
380868	0	4	2	0
380869	2	0	2	1
380870	2	0	2	1
380871	2	0	2	1
380872	3	0	3	1
380873	0	4	4	0
380874	2	0	2	1
380875	2	0	2	1
380876	2	0	2	1
380877	0	12	3	0
380878	2	0	2	1
380879	0	2	2	0
380880	0	4	2	0
380881	2	0	2	1
380882	2	0	2	1
380883	0	8	2	0
380884	2	0	2	1
380885	2	0	2	1
380886	9	0	9	1
380887	3	0	3	1
380888	2	0	2	1
380889	2	0	2	1
380890	0	9	3	0
380891	2	0	2	1
380892	2	0	2	1
380893	0	12	3	0
380894	0	2	2	0
380895	2	0	2	1
380896	2	0	2	1
380897	0	2	2	0
380898	4	0	4	1
380899	2	1	3	0.666666666666667
380900	0	2	2	0
380901	2	0	2	1
380902	2	0	2	1
380903	3	0	3	1
380904	2	0	2	1
380905	2	0	2	1
380906	3	0	3	1
380907	0	4	2	0
380908	3	0	3	1
380909	2	0	2	1
380910	11	0	11	1
380911	2	0	2	1
380912	0	8	2	0
380913	2	0	2	1
380914	3	0	3	1
380915	2	0	2	1
380916	2	0	2	1
380917	3	0	3	1
380918	0	5	4	0
380919	2	0	2	1
380920	0	6	3	0
380921	0	5	3	0
380922	2	0	2	1
380923	2	0	2	1
380924	2	0	2	1
380925	2	0	2	1
380926	0	10	4	0
380927	3	0	3	1
380928	2	0	2	1
380929	2	0	2	1
380930	0	7	2	0
380931	2	0	2	1
380932	0	4	2	0
380933	0	2	2	0
380934	1	1	2	0.5
380935	2	0	2	1
380936	2	0	2	1
380937	2	0	2	1
380938	2	0	2	1
380939	5	0	5	1
380940	5	0	5	1
380941	0	2	2	0
380942	1	1	2	0.5
380943	0	4	2	0
380944	2	0	2	1
380945	1	6	2	0.5
380946	2	0	2	1
380947	10	0	10	1
380948	3	0	3	1
380949	0	16	4	0
380950	44	2	46	0.956521739130435
380951	2	0	2	1
380952	0	4	2	0
380953	2	0	2	1
380954	0	2	2	0
380955	2	0	2	1
380956	0	4	2	0
380957	2	0	2	1
380958	0	4	2	0
380959	2	0	2	1
380960	2	0	2	1
380961	2	0	2	1
380962	3	0	3	1
380963	1	1	2	0.5
380964	0	6	6	0
380965	0	7	2	0
380966	50	0	50	1
380967	1	3	2	0.5
380968	6	0	6	1
380969	2	0	2	1
380970	2	0	2	1
380971	0	12	4	0
380972	0	4	4	0
380973	2	0	2	1
380974	0	8	2	0
380975	2	0	2	1
380976	8	0	8	1
380977	0	4	2	0
380978	2	0	2	1
380979	2	0	2	1
380980	2	0	2	1
380981	0	2	2	0
380982	3	0	3	1
380983	0	8	8	0
380984	5	0	5	1
380985	2	0	2	1
380986	2	0	2	1
380987	1	1	2	0.5
380988	0	4	2	0
380989	8	0	8	1
380990	2	0	2	1
380991	2	0	2	1
380992	0	18	2	0
380993	2	0	2	1
380994	3	0	3	1
380995	2	0	2	1
380996	2	0	2	1
380997	2	0	2	1
380998	0	2	2	0
380999	2	0	2	1
381000	3	0	3	1
381001	2	0	2	1
381002	2	0	2	1
381003	0	5	2	0
381004	4	0	4	1
381005	4	0	4	1
381006	0	6	3	0
381007	1	2	2	0.5
381008	2	0	2	1
381009	2	0	2	1
381010	5	0	5	1
381011	2	0	2	1
381012	2	0	2	1
381013	2	0	2	1
381014	2	0	2	1
381015	2	0	2	1
381016	0	16	4	0
381017	2	0	2	1
381018	0	7	2	0
381019	0	18	6	0
381020	2	0	2	1
381021	2	0	2	1
381022	0	2	2	0
381023	1	1	2	0.5
381024	0	2	2	0
381025	0	4	4	0
381026	2	0	2	1
381027	2	0	2	1
381028	0	3	3	0
381029	0	3	3	0
381030	0	3	3	0
381031	2	1	3	0.666666666666667
381032	4	0	4	1
381033	1	3	2	0.5
381034	0	3	3	0
381035	0	6	2	0
381036	0	3	3	0
381037	3	0	3	1
381038	2	0	2	1
381039	2	0	2	1
381040	0	4	2	0
381041	3	0	3	1
381042	0	2	2	0
381043	0	5	2	0
381044	1	3	4	0.25
381045	0	4	2	0
381046	2	0	2	1
381047	0	3	2	0
381048	0	2	2	0
381049	0	2	2	0
381050	2	0	2	1
381051	2	0	2	1
381052	3	0	3	1
381053	4	0	4	1
381054	3	0	3	1
381055	3	0	3	1
381056	3	0	3	1
381057	0	2	2	0
381058	2	0	2	1
381059	0	6	2	0
381060	0	2	2	0
381061	2	0	2	1
381062	4	0	4	1
381063	0	2	2	0
381064	0	6	2	0
381065	4	0	4	1
381066	3	0	3	1
381067	2	0	2	1
381068	2	0	2	1
381069	0	12	2	0
381070	0	5	3	0
381071	1	3	4	0.25
381072	2	0	2	1
381073	0	4	2	0
381074	2	0	2	1
381075	2	0	2	1
381076	4	0	4	1
381077	1	3	3	0.333333333333333
381078	2	0	2	1
381079	1	10	6	0.166666666666667
381080	2	0	2	1
381081	2	0	2	1
381082	0	9	3	0
381083	0	2	2	0
381084	4	0	4	1
381085	0	2	2	0
381086	0	6	2	0
381087	3	0	3	1
381088	3	0	3	1
381089	2	1	3	0.666666666666667
381090	1	1	2	0.5
381091	0	2	2	0
381092	2	0	2	1
381093	0	4	2	0
381094	0	24	8	0
381095	0	6	3	0
381096	2	0	2	1
381097	4	0	4	1
381098	0	2	2	0
381099	2	0	2	1
381100	2	0	2	1
381101	0	5	2	0
381102	2	0	2	1
381103	2	0	2	1
381104	0	2	2	0
381105	1	6	4	0.25
381106	0	2	2	0
381107	2	2	3	0.666666666666667
381108	3	0	3	1
381109	2	0	2	1
381110	2	0	2	1
381111	2	0	2	1
381112	2	0	2	1
381113	4	0	4	1
381114	4	0	4	1
381115	2	0	2	1
381116	2	0	2	1
381117	0	5	2	0
381118	1	1	2	0.5
381119	1	1	2	0.5
381120	1	2	2	0.5
381121	10	3	13	0.769230769230769
381122	2	0	2	1
381123	2	0	2	1
381124	2	0	2	1
381125	2	0	2	1
381126	2	0	2	1
381127	3	0	3	1
381128	9	0	9	1
381129	0	5	3	0
381130	2	0	2	1
381131	0	5	2	0
381132	3	0	3	1
381133	0	4	2	0
381134	2	0	2	1
381135	2	0	2	1
381136	2	0	2	1
381137	2	0	2	1
381138	2	4	3	0.666666666666667
381139	2	0	2	1
381140	0	12	2	0
381141	0	107	28	0
381142	1	38	11	0.0909090909090909
381143	1	2	2	0.5
381144	0	12	3	0
381145	2	0	2	1
381146	2	0	2	1
381147	2	0	2	1
381148	0	2	2	0
381149	3	0	3	1
381150	2	0	2	1
381151	2	0	2	1
381152	0	4	2	0
381153	2	0	2	1
381154	2	0	2	1
381155	0	2	2	0
381156	2	0	2	1
381157	2	0	2	1
381158	0	6	3	0
381159	2	0	2	1
381160	2	0	2	1
381161	2	0	2	1
381162	1	3	2	0.5
381163	0	2	2	0
381164	2	0	2	1
381165	5	0	5	1
381166	1	3	2	0.5
381167	2	0	2	1
381168	3	0	3	1
381169	2	0	2	1
381170	4	0	4	1
381171	1	6	4	0.25
381172	2	0	2	1
381173	6	0	6	1
381174	3	0	3	1
381175	1	1	2	0.5
381176	2	0	2	1
381177	2	0	2	1
381178	2	0	2	1
381179	8	0	8	1
381180	0	5	5	0
381181	0	6	2	0
381182	2	0	2	1
381183	0	34	6	0
381184	2	0	2	1
381185	2	0	2	1
381186	0	4	4	0
381187	0	3	3	0
381188	3	0	3	1
381189	2	0	2	1
381190	3	0	3	1
381191	8	3	10	0.8
381192	2	0	2	1
381193	2	0	2	1
381194	2	0	2	1
381195	0	23	3	0
381196	3	0	3	1
381197	2	0	2	1
381198	0	30	6	0
381199	2	21	5	0.4
381200	2	0	2	1
381201	0	8	3	0
381202	0	15	3	0
381203	0	14	2	0
381204	0	2	2	0
381205	2	0	2	1
381206	2	0	2	1
381207	2	0	2	1
381208	2	0	2	1
381209	2	0	2	1
381210	0	6	2	0
381211	2	0	2	1
381212	2	0	2	1
381213	2	0	2	1
381214	2	0	2	1
381215	0	3	3	0
381216	2	0	2	1
381217	0	2	2	0
381218	2	0	2	1
381219	0	2	2	0
381220	2	4	4	0.5
381221	2	0	2	1
381222	3	0	3	1
381223	14	0	14	1
381224	2	0	2	1
381225	2	0	2	1
381226	2	0	2	1
381227	2	0	2	1
381228	2	0	2	1
381229	2	0	2	1
381230	0	2	2	0
381231	2	0	2	1
381232	4	0	4	1
381233	2	0	2	1
381234	2	0	2	1
381235	4	0	4	1
381236	0	12	3	0
381237	3	0	3	1
381238	3	0	3	1
381239	1	2	3	0.333333333333333
381240	2	0	2	1
381241	2	0	2	1
381242	0	6	2	0
381243	1	0	1	1
381244	2	0	2	1
381245	4	0	4	1
381246	2	0	2	1
381247	2	0	2	1
381248	2	0	2	1
381249	0	4	2	0
381250	2	0	2	1
381251	0	4	2	0
381252	2	0	2	1
381253	2	1	3	0.666666666666667
381254	2	0	2	1
381255	2	0	2	1
381256	3	0	3	1
381257	3	0	3	1
381258	1	1	2	0.5
381259	2	0	2	1
381260	4	0	4	1
381261	0	4	2	0
381262	3	0	3	1
381263	2	0	2	1
381264	2	0	2	1
381265	0	3	2	0
381266	0	3	3	0
381267	2	0	2	1
381268	0	4	4	0
381269	2	0	2	1
381270	0	10	2	0
381271	3	0	3	1
381272	0	8	4	0
381273	2	0	2	1
381274	3	0	3	1
381275	4	0	4	1
381276	2	0	2	1
381277	1	1	2	0.5
381278	1	1	2	0.5
381279	3	0	3	1
381280	2	0	2	1
381281	0	3	3	0
381282	1	3	4	0.25
381283	2	0	2	1
381284	2	0	2	1
381285	0	2	2	0
381286	3	0	3	1
381287	3	0	3	1
381288	2	0	2	1
381289	4	0	4	1
381290	0	4	2	0
381291	4	0	4	1
381292	3	0	3	1
381293	12	0	12	1
381294	3	0	3	1
381295	3	0	3	1
381296	0	2	2	0
381297	2	0	2	1
381298	0	24	2	0
381299	2	0	2	1
381300	1	1	2	0.5
381301	2	0	2	1
381302	2	0	2	1
381303	3	0	3	1
381304	4	0	4	1
381305	4	0	4	1
381306	0	2	2	0
381307	2	8	6	0.333333333333333
381308	2	0	2	1
381309	2	0	2	1
381310	0	4	2	0
381311	2	0	2	1
381312	2	0	2	1
381313	2	0	2	1
381314	1	1	2	0.5
381315	3	0	3	1
381316	2	0	2	1
381317	0	9	3	0
381318	0	4	2	0
381319	4	0	4	1
381320	0	4	4	0
381321	2	0	2	1
381322	0	2	2	0
381323	8	0	8	1
381324	2	0	2	1
381325	2	0	2	1
381326	2	0	2	1
381327	1	2	2	0.5
381328	2	1	3	0.666666666666667
381329	3	0	3	1
381330	2	0	2	1
381331	0	4	2	0
381332	0	2	2	0
381333	0	11	5	0
381334	2	0	2	1
381335	0	2	2	0
381336	3	0	3	1
381337	0	4	2	0
381338	4	0	4	1
381339	0	2	2	0
381340	0	4	4	0
381341	0	2	2	0
381342	2	0	2	1
381343	0	3	2	0
381344	0	6	3	0
381345	1	1	2	0.5
381346	0	7	2	0
381347	0	8	8	0
381348	2	0	2	1
381349	3	0	3	1
381350	2	0	2	1
381351	4	0	4	1
381352	4	0	4	1
381353	17	0	17	1
381354	3	0	3	1
381355	0	4	2	0
381356	3	0	3	1
381357	2	0	2	1
381358	2	0	2	1
381359	1	2	2	0.5
381360	2	0	2	1
381361	0	8	2	0
381362	0	17	5	0
381363	1	1	2	0.5
381364	0	4	2	0
381365	0	14	2	0
381366	2	0	2	1
381367	5	0	5	1
381368	0	2	2	0
381369	0	2	2	0
381370	5	0	5	1
381371	7	0	7	1
381372	0	5	5	0
381373	1	2	3	0.333333333333333
381374	2	0	2	1
381375	5	0	5	1
381376	2	0	2	1
381377	0	2	2	0
381378	0	4	4	0
381379	0	2	2	0
381380	2	0	2	1
381381	2	0	2	1
381382	2	0	2	1
381383	0	4	2	0
381384	0	2	2	0
381385	2	0	2	1
381386	2	0	2	1
381387	2	0	2	1
381388	5	0	5	1
381389	2	0	2	1
381390	2	0	2	1
381391	2	0	2	1
381392	0	4	2	0
381393	2	0	2	1
381394	0	6	2	0
381395	0	2	2	0
381396	0	12	2	0
381397	2	0	2	1
381398	2	5	3	0.666666666666667
381399	0	9	3	0
381400	2	0	2	1
381401	0	4	2	0
381402	0	6	2	0
381403	2	0	2	1
381404	0	22	3	0
381405	0	2	2	0
381406	0	7	7	0
381407	0	8	3	0
381408	4	0	4	1
381409	3	0	3	1
381410	7	0	7	1
381411	0	2	2	0
381412	0	28	4	0
381413	2	0	2	1
381414	6	0	6	1
381415	0	2	2	0
381416	0	2	2	0
381417	0	2	2	0
381418	2	0	2	1
381419	2	0	2	1
381420	4	0	4	1
381421	1	1	2	0.5
381422	0	4	2	0
381423	2	0	2	1
381424	0	8	8	0
381425	1	12	4	0.25
381426	2	0	2	1
381427	0	4	2	0
381428	13	0	13	1
381429	2	0	2	1
381430	0	6	3	0
381431	3	0	3	1
381432	2	0	2	1
381433	0	2	2	0
381434	2	0	2	1
381435	2	0	2	1
381436	0	2	2	0
381437	3	0	3	1
381438	2	0	2	1
381439	2	0	2	1
381440	0	2	2	0
381441	0	9	3	0
381442	5	0	5	1
381443	2	0	2	1
381444	1	15	16	0.0625
381445	0	6	3	0
381446	4	0	4	1
381447	0	4	2	0
381448	2	47	18	0.111111111111111
381449	4	0	4	1
381450	2	1	3	0.666666666666667
381451	1	1	2	0.5
381452	2	0	2	1
381453	0	2	2	0
381454	5	0	5	1
381455	0	28	6	0
381456	2	0	2	1
381457	4	0	4	1
381458	2	0	2	1
381459	0	2	2	0
381460	0	2	2	0
381461	3	2	5	0.6
381462	1	1	2	0.5
381463	2	0	2	1
381464	2	0	2	1
381465	1	2	2	0.5
381466	4	0	4	1
381467	0	3	3	0
381468	0	2	2	0
381469	1	2	2	0.5
381470	2	0	2	1
381471	2	0	2	1
381472	0	8	4	0
381473	1	2	2	0.5
381474	0	16	5	0
381475	2	0	2	1
381476	1	1	2	0.5
381477	0	54	18	0
381478	0	12	4	0
381479	0	2	2	0
381480	0	6	2	0
381481	0	14	2	0
381482	6	0	6	1
381483	2	0	2	1
381484	5	0	5	1
381485	0	2	2	0
381486	0	2	2	0
381487	4	0	4	1
381488	1	1	2	0.5
381489	0	3	2	0
381490	2	0	2	1
381491	2	0	2	1
381492	2	0	2	1
381493	3	0	3	1
381494	2	0	2	1
381495	0	2	2	0
381496	3	0	3	1
381497	3	0	3	1
381498	0	7	2	0
381499	0	2	2	0
381500	2	0	2	1
381501	2	1	3	0.666666666666667
381502	2	0	2	1
381503	3	0	3	1
381504	3	0	3	1
381505	2	0	2	1
381506	0	2	2	0
381507	4	0	4	1
381508	2	0	2	1
381509	0	4	2	0
381510	2	0	2	1
381511	2	0	2	1
381512	2	0	2	1
381513	1	1	2	0.5
381514	2	0	2	1
381515	2	0	2	1
381516	2	0	2	1
381517	2	0	2	1
381518	0	3	3	0
381519	3	0	3	1
381520	1	1	2	0.5
381521	2	0	2	1
381522	0	8	2	0
381523	0	12	2	0
381524	1	13	2	0.5
381525	2	0	2	1
381526	3	0	3	1
381527	2	0	2	1
381528	1	3	2	0.5
381529	0	6	2	0
381530	0	4	2	0
381531	2	0	2	1
381532	2	0	2	1
381533	11	0	11	1
381534	0	2	2	0
381535	0	2	2	0
381536	2	0	2	1
381537	4	0	4	1
381538	0	40	7	0
381539	0	2	2	0
381540	8	0	8	1
381541	1	2	3	0.333333333333333
381542	0	6	2	0
381543	2	0	2	1
381544	2	2	4	0.5
381545	4	0	4	1
381546	0	2	2	0
381547	2	0	2	1
381548	0	10	2	0
381549	2	0	2	1
381550	0	2	2	0
381551	3	0	3	1
381552	2	0	2	1
381553	2	0	2	1
381554	2	0	2	1
381555	2	0	2	1
381556	5	0	5	1
381557	3	0	3	1
381558	0	6	2	0
381559	0	40	17	0
381560	2	0	2	1
381561	0	2	2	0
381562	8	0	8	1
381563	2	0	2	1
381564	2	0	2	1
381565	2	0	2	1
381566	0	3	3	0
381567	8	0	8	1
381568	1	4	5	0.2
381569	3	0	3	1
381570	0	2	2	0
381571	2	0	2	1
381572	0	2	2	0
381573	0	10	2	0
381574	0	2	2	0
381575	0	30	6	0
381576	2	0	2	1
381577	2	0	2	1
381578	6	1	7	0.857142857142857
381579	0	2	2	0
381580	2	0	2	1
381581	2	0	2	1
381582	2	0	2	1
381583	2	0	2	1
381584	3	0	3	1
381585	1	4	2	0.5
381586	2	0	2	1
381587	0	6	2	0
381588	0	9	3	0
381589	2	0	2	1
381590	1	2	2	0.5
381591	0	5	2	0
381592	2	0	2	1
381593	2	0	2	1
381594	0	24	8	0
381595	3	0	3	1
381596	2	0	2	1
381597	1	3	4	0.25
381598	3	0	3	1
381599	1	0	1	1
381600	2	0	2	1
381601	0	3	2	0
381602	0	2	2	0
381603	0	2	2	0
381604	3	0	3	1
381605	4	0	4	1
381606	0	20	10	0
381607	2	0	2	1
381608	3	0	3	1
381609	2	0	2	1
381610	2	0	2	1
381611	2	0	2	1
381612	2	0	2	1
381613	0	5	5	0
381614	11	0	11	1
381615	0	6	2	0
381616	3	0	3	1
381617	3	0	3	1
381618	0	4	4	0
381619	2	0	2	1
381620	2	0	2	1
381621	3	0	3	1
381622	0	2	2	0
381623	0	4	3	0
381624	3	0	3	1
381625	2	0	2	1
381626	0	3	3	0
381627	0	4	4	0
381628	0	2	2	0
381629	2	14	4	0.5
381630	2	0	2	1
381631	5	0	5	1
381632	2	0	2	1
381633	2	0	2	1
381634	0	2	2	0
381635	2	0	2	1
381636	2	0	2	1
381637	2	0	2	1
381638	0	16	2	0
381639	1	1	2	0.5
381640	2	0	2	1
381641	0	8	2	0
381642	2	0	2	1
381643	3	0	3	1
381644	0	2	2	0
381645	0	11	10	0
381646	2	0	2	1
381647	0	5	2	0
381648	2	0	2	1
381649	0	2	2	0
381650	0	4	2	0
381651	3	0	3	1
381652	0	6	2	0
381653	4	0	4	1
381654	2	0	2	1
381655	1	6	3	0.333333333333333
381656	0	2	2	0
381657	3	0	3	1
381658	2	0	2	1
381659	0	6	2	0
381660	0	3	3	0
381661	2	0	2	1
381662	3	0	3	1
381663	0	2	2	0
381664	0	4	2	0
381665	1	0	1	1
381666	4	0	4	1
381667	0	6	2	0
381668	2	0	2	1
381669	2	0	2	1
381670	2	0	2	1
381671	0	2	2	0
381672	0	2	2	0
381673	0	2	2	0
381674	2	0	2	1
381675	2	0	2	1
381676	3	0	3	1
381677	0	5	5	0
381678	7	0	7	1
381679	3	0	3	1
381680	2	0	2	1
381681	1	1	2	0.5
381682	2	0	2	1
381683	2	0	2	1
381684	0	7	2	0
381685	0	2	2	0
381686	2	0	2	1
381687	2	0	2	1
381688	3	0	3	1
381689	2	0	2	1
381690	0	2	2	0
381691	2	0	2	1
381692	12	0	12	1
381693	0	2	2	0
381694	2	0	2	1
381695	3	0	3	1
381696	0	2	2	0
381697	2	0	2	1
381698	1	6	3	0.333333333333333
381699	2	0	2	1
381700	0	4	2	0
381701	2	0	2	1
381702	0	2	2	0
381703	2	0	2	1
381704	0	8	2	0
381705	0	2	2	0
381706	0	6	2	0
381707	1	2	2	0.5
381708	3	0	3	1
381709	2	0	2	1
381710	7	0	7	1
381711	0	12	3	0
381712	0	3	3	0
381713	1	2	2	0.5
381714	0	15	3	0
381715	2	0	2	1
381716	2	0	2	1
381717	0	18	3	0
381718	0	5	2	0
381719	0	2	2	0
381720	1	3	2	0.5
381721	0	3	2	0
381722	0	3	3	0
381723	2	0	2	1
381724	2	0	2	1
381725	2	0	2	1
381726	2	0	2	1
381727	0	4	2	0
381728	2	0	2	1
381729	2	0	2	1
381730	2	0	2	1
381731	3	0	3	1
381732	0	10	2	0
381733	0	2	2	0
381734	2	0	2	1
381735	2	0	2	1
381736	2	1	3	0.666666666666667
381737	3	1	4	0.75
381738	2	0	2	1
381739	0	9	3	0
381740	0	4	2	0
381741	0	6	3	0
381742	3	0	3	1
381743	0	2	2	0
381744	0	12	3	0
381745	1	0	1	1
381746	2	0	2	1
381747	2	0	2	1
381748	0	9	2	0
381749	0	4	2	0
381750	2	0	2	1
381751	2	0	2	1
381752	1	1	2	0.5
381753	0	6	2	0
381754	1	1	2	0.5
381755	0	8	8	0
381756	2	0	2	1
381757	2	0	2	1
381758	0	2	2	0
381759	2	0	2	1
381760	2	0	2	1
381761	4	0	4	1
381762	0	11	3	0
381763	2	0	2	1
381764	0	30	3	0
381765	5	0	5	1
381766	0	7	5	0
381767	2	0	2	1
381768	3	0	3	1
381769	1	1	2	0.5
381770	2	0	2	1
381771	3	0	3	1
381772	3	0	3	1
381773	8	0	8	1
381774	0	2	2	0
381775	1	1	2	0.5
381776	0	2	2	0
381777	2	0	2	1
381778	2	0	2	1
381779	3	0	3	1
381780	2	0	2	1
381781	0	3	3	0
381782	2	0	2	1
381783	1	2	3	0.333333333333333
381784	2	0	2	1
381785	0	24	4	0
381786	0	4	4	0
381787	2	0	2	1
381788	0	9	3	0
381789	0	4	2	0
381790	0	2	2	0
381791	2	0	2	1
381792	0	6	3	0
381793	4	0	4	1
381794	2	0	2	1
381795	0	4	2	0
381796	0	8	2	0
381797	2	0	2	1
381798	0	4	2	0
381799	4	0	4	1
381800	2	0	2	1
381801	2	0	2	1
381802	1	1	2	0.5
381803	2	0	2	1
381804	1	1	2	0.5
381805	2	0	2	1
381806	2	0	2	1
381807	2	0	2	1
381808	1	1	2	0.5
381809	2	0	2	1
381810	0	2	2	0
381811	0	4	2	0
381812	2	0	2	1
381813	1	4	2	0.5
381814	6	0	6	1
381815	2	0	2	1
381816	0	2	2	0
381817	0	2	2	0
381818	1	1	2	0.5
381819	0	10	5	0
381820	2	0	2	1
381821	0	6	2	0
381822	0	2	2	0
381823	0	4	2	0
381824	0	4	2	0
381825	1	3	4	0.25
381826	3	0	3	1
381827	2	0	2	1
381828	2	0	2	1
381829	1	12	8	0.125
381830	3	0	3	1
381831	0	6	3	0
381832	0	2	2	0
381833	2	0	2	1
381834	2	0	2	1
381835	2	0	2	1
381836	0	2	2	0
381837	2	0	2	1
381838	4	0	4	1
381839	0	2	2	0
381840	2	0	2	1
381841	0	4	2	0
381842	2	0	2	1
381843	2	0	2	1
381844	3	0	3	1
381845	2	0	2	1
381846	11	0	11	1
381847	7	0	7	1
381848	2	0	2	1
381849	1	2	3	0.333333333333333
381850	0	4	2	0
381851	2	0	2	1
381852	0	6	3	0
381853	8	0	8	1
381854	2	0	2	1
381855	2	0	2	1
381856	2	0	2	1
381857	0	3	3	0
381858	3	0	3	1
381859	2	0	2	1
381860	2	0	2	1
381861	2	0	2	1
381862	0	4	2	0
381863	1	1	2	0.5
381864	0	2	2	0
381865	2	0	2	1
381866	0	6	2	0
381867	2	0	2	1
381868	0	2	2	0
381869	0	7	2	0
381870	1	1	2	0.5
381871	0	4	4	0
381872	2	0	2	1
381873	0	2	2	0
381874	0	2	2	0
381875	2	0	2	1
381876	0	2	2	0
381877	2	0	2	1
381878	2	0	2	1
381879	0	2	2	0
381880	1	1	2	0.5
381881	3	0	3	1
381882	0	2	2	0
381883	3	0	3	1
381884	2	1	3	0.666666666666667
381885	0	4	2	0
381886	2	0	2	1
381887	3	0	3	1
381888	0	6	2	0
381889	0	2	2	0
381890	0	6	2	0
381891	2	0	2	1
381892	2	0	2	1
381893	2	0	2	1
381894	2	0	2	1
381895	1	12	5	0.2
381896	1	2	2	0.5
381897	0	31	7	0
381898	2	0	2	1
381899	6	0	6	1
381900	2	0	2	1
381901	2	0	2	1
381902	20	0	20	1
381903	2	0	2	1
381904	1	2	3	0.333333333333333
381905	4	0	4	1
381906	0	18	2	0
381907	2	0	2	1
381908	2	0	2	1
381909	2	0	2	1
381910	2	0	2	1
381911	3	0	3	1
381912	3	0	3	1
381913	2	0	2	1
381914	0	6	2	0
381915	2	0	2	1
381916	2	0	2	1
381917	3	0	3	1
381918	2	0	2	1
381919	0	2	2	0
381920	0	3	2	0
381921	6	0	6	1
381922	2	0	2	1
381923	3	0	3	1
381924	2	0	2	1
381925	2	0	2	1
